,job_type,company_name,company_rating,location,title,parsed_salary
5466,Full-time,mPulse Mobile,4.4,Tucson,QA Engineer,110000.0
5467,Full-time,Mashgin,3.3,Palo Alto,QA Engineer,160000.0
5468,Full-time,"ECS Federal, LLC",3.4,Fairfax,QA Engineer,65000.0
5469,Full-time,mPulse Mobile,4.4,Tucson,QA Engineer,82500.0
5470,Full-time,New American Funding,3.3,United States,QA Engineer,110000.0
5471,Full-time,OnHires,3.4,San Francisco,QA Engineer,102780.0
5472,Full-time,Starz,3.9,Greenwood Village,QA Engineer,140700.0
5473,Full-time,Tesla,3.3,Palo Alto,QA Engineer,226000.0
5474,Full-time,Kohler,3.4,New York,QA Engineer,141611.0
5475,Full-time,Ad Hoc LLC,4.5,Virginia,QA Engineer,85000.0
5476,Full-time,Fortinet,3.7,Sunnyvale,QA Engineer,142500.0
5477,Full-time,Photon,4.0,Dallas,QA Engineer,102780.0
5478,Full-time,KWI,2.8,Melville,QA Engineer,135000.0
5479,Full-time,Snapchat,3.6,Los Angeles,QA Engineer,178500.0
5480,Full-time,Axcelis Technologies Inc.,3.9,Beverly,QA Engineer,102780.0
5481,Full-time,Costco Wholesale,4.0,Seattle,QA Engineer,132500.0
5482,Full-time,Perceptyx Inc,3.6,Remote,QA Engineer,112500.0
5483,Full-time,RELX,3.8,Saint Cloud,QA Engineer,68950.0
5484,Full-time,Tesla,3.3,Fremont,QA Engineer,226000.0
5485,Full-time,Apple,4.1,Sunnyvale,QA Engineer,102780.0
5486,Full-time,NVIDIA,4.2,Santa Clara,QA Engineer,159750.0
5487,Full-time,Fortinet,3.7,Sunnyvale,QA Engineer,142500.0
5488,Full-time,iTalent PLUS,3.4,Malta,QA Engineer,82500.0
5489,Full-time,BD,3.7,Carol Stream,QA Engineer,87500.0
5490,Full-time,Strider Technologies,3.6,Tysons,QA Engineer,136000.0
5491,Full-time,Trane Technologies,3.3,Pueblo,QA Engineer,117500.0
5492,Full-time,"Ascend Analytics, LLC",4.3,Boulder,QA Engineer,90000.0
5493,Full-time,Broadcom,3.8,Durham,QA Engineer,118500.0
5494,Full-time,Google,4.3,Kirkland,QA Engineer,102780.0
5495,Full-time,Cisco Systems,4.1,Austin,QA Engineer,159750.0
5496,Full-time,DataMotion,3.8,New Jersey,QA Engineer,136000.0
5497,Full-time,NY Creates,4.6,Albany,QA Engineer,132500.0
5498,Full-time,Tesla,3.3,Palo Alto,QA Engineer,226000.0
5499,Full-time,"Intercontinental Exchange Holdings, Inc.",3.2,Provo,QA Engineer,110000.0
5500,Full-time,Sanmina Corporation,3.5,Huntsville,QA Engineer,102780.0
5501,Full-time,General Motors,4.0,Warren,QA Engineer,97000.0
5502,Full-time,"The Travelers Companies, Inc.",3.6,Hartford,QA Engineer,153300.0
5503,Full-time,Medtronic,3.8,Irvine,QA Engineer,145000.0
5504,Full-time,Apple,4.1,New York,QA Engineer,173800.0
5505,Full-time,JND,3.7,Plano,QA Engineer,102780.0
5506,Full-time,"Intercontinental Exchange Holdings, Inc.",3.2,Atlanta,QA Engineer,136000.0
5507,Full-time,American Red Cross,3.7,Washington,QA Engineer,115000.0
5508,Full-time,Prolifics Talent Acquisition Team,2.6,United States,QA Engineer,102780.0
5509,Full-time,Abrams Airborne Manufacturing Inc,3.5,Tucson,QA Engineer,87500.0
5510,Full-time,Columbus McKinnon Corporation,3.0,Charlotte,QA Engineer,87500.0
5511,Full-time,Hinderliter de Llamas & Associates,3.3,Brea,QA Engineer,62400.0
5512,Full-time,Rays Techsolutions,3.3,Collierville,QA Engineer,128500.0
5513,Full-time,LendingClub,3.6,San Francisco,QA Engineer,187500.0
5515,Full-time,Adient,3.1,San Antonio,QA Engineer,87500.0
5516,Full-time,Costco Wholesale,4.0,Seattle,QA Engineer,165000.0
5517,Full-time,Photon,4.0,Irving,QA Engineer,102780.0
5518,Full-time,Las Vegas Sands Corp.,3.3,Las Vegas,QA Engineer,82500.0
5519,Full-time,Snapchat,3.6,Los Angeles,QA Engineer,122000.0
5520,Full-time,Bank of America,3.8,Charlotte,QA Engineer,87500.0
5521,Full-time,Apple,4.1,Cupertino,QA Engineer,192500.0
5522,Full-time,Disney Experiences,4.2,Celebration,QA Engineer,102780.0
5523,Full-time,3Pillar,3.4,Maryland,QA Engineer,82500.0
5524,Full-time,"HITACHI ASTEMO AMERICAS, INC.",3.7,Tallapoosa,QA Engineer,82500.0
5525,Full-time,National Association of Boards of Pharmacy (NABP),3.4,Mount Prospect,QA Engineer,136000.0
5526,Full-time,Photon,3.4,Washington State,QA Engineer,82500.0
5527,Full-time,Inogen,2.8,Plano,QA Engineer,82800.0
5528,Full-time,Sanmina Corporation,3.5,Huntsville,QA Engineer,98650.0
5529,Full-time,Oracle,3.8,Santa Clara,QA Engineer,102780.0
5530,Full-time,Wipfli,3.6,Remote,QA Engineer,94000.0
5531,Full-time,Amex,4.1,Phoenix,QA Engineer,150000.0
5532,Full-time,Cloud Software Group,2.1,Fort Lauderdale,QA Engineer,111000.0
5533,Full-time,Nicman Group,3.7,Denver,QA Engineer,82500.0
5534,Full-time,Johnson & Johnson,4.2,Raynham,QA Engineer,111000.0
5535,Full-time,TimkenSteel.,3.4,Canton,QA Engineer,102780.0
5536,Full-time,CoStar Group,2.9,Orange County,QA Engineer,134950.0
5537,Full-time,Smart IMS,3.6,Austin,QA Engineer,82500.0
5539,Full-time,Wilo USA,4.0,Cedarburg,QA Engineer,87500.0
5541,Full-time,Boston Dynamics,3.9,Waltham,QA Engineer,102780.0
5542,Full-time,"Criterion Systems, Inc.",3.5,Denver,QA Engineer,98650.0
5543,Full-time,General Motors,4.0,Austin,QA Engineer,87500.0
5544,Full-time,Blue Marble Geographics,4.0,Hallowell,QA Engineer,87500.0
5545,Full-time,Meta,4.1,Menlo Park,QA Engineer,132000.0
5546,Full-time,Fortinet,3.7,Sunnyvale,QA Engineer,95000.0
5547,Full-time,Medtronic,3.8,Jacksonville,QA Engineer,95000.0
5548,Full-time,3M,3.8,Red Wing,QA Engineer,132306.5
5549,Full-time,Magellan Aerospace,2.8,Haverhill,QA Engineer,87500.0
5550,Full-time,"Navstar, Inc.",3.8,Annapolis Junction,QA Engineer,124575.0
5551,Full-time,Lionbridge,3.4,Corvallis,QA Engineer,70000.0
5552,Full-time,ChargeItSpot,4.1,Philadelphia,QA Engineer,174100.0
5553,Full-time,Syzygy Integration,3.4,Conshohocken,QA Engineer,87500.0
5554,Full-time,Teleflex,3.7,Plymouth,QA Engineer,102780.0
5555,Full-time,General Mills,3.8,Wellston,QA Engineer,102780.0
5556,Full-time,Textron Systems,3.6,Wilmington,QA Engineer,102780.0
5557,Full-time,OMP,4.6,Atlanta,QA Engineer,102780.0
5558,Full-time,Allegion,3.5,Golden,QA Engineer,145600.0
5559,Full-time,FM Industries,3.0,Livermore,QA Engineer,109500.0
5560,Full-time,ThermoAnalytics,3.8,Hancock,QA Engineer,80000.0
5561,Full-time,Arlo,3.7,Carlsbad,QA Engineer,113410.0
5562,Full-time,Oceaneering,3.8,Orlando,QA Engineer,100000.5
5563,Full-time,Lilly,4.1,Indianapolis,QA Engineer,102780.0
5564,Full-time,BAE Systems,3.8,Annapolis Junction,QA Engineer,124575.0
5565,Full-time,Hologic,3.7,San Diego,QA Engineer,97450.0
5566,Full-time,SRG Global,3.3,Newbern,QA Engineer,87500.0
5567,Full-time,Murphy Search Group,3.6,Waterbury,QA Engineer,102780.0
5569,Full-time,Reckitt,3.8,Hillsborough,QA Engineer,87500.0
5570,Full-time,Resonetics,3.0,San Diego,QA Engineer,85000.0
5571,Full-time,Photon,4.0,Dallas,QA Engineer,102780.0
5572,Full-time,Lennox International,3.2,Marshalltown,QA Engineer,87500.0
5573,Part-time,Boeing Intelligence & Analytics,4.2,Annapolis Junction,QA Engineer,97000.0
5574,Full-time,Sanmina Corporation,3.5,Manchester,QA Engineer,100000.5
5575,Full-time,HII,3.7,Hanover,QA Engineer,92220.0
5576,Full-time,Crossfit LLC,4.4,United States,QA Engineer,100000.5
5577,Full-time,SS&C,3.2,Salt Lake City,QA Engineer,102780.0
5578,Full-time,Westfield Insurance,3.6,Westfield Center,QA Engineer,102780.0
5579,Full-time,TimkenSteel.,3.4,Canton,QA Engineer,102780.0
5580,Full-time,General Mills,3.8,Murfreesboro,QA Engineer,102780.0
5581,Full-time,Dematic Corp.,3.4,Grand Rapids,QA Engineer,124000.0
5582,Full-time,Dutech Systems,5.0,Austin,QA Engineer,83000.0
5583,Full-time,Google,4.3,Mountain View,QA Engineer,102780.0
5584,Full-time,Mad Mobile Inc,3.1,Tampa,QA Engineer,87500.0
5585,Full-time,Softrams,3.8,Remote,QA Engineer,102780.0
5586,Full-time,Novanta,3.0,North Syracuse,QA Engineer,80500.0
5587,Full-time,TechRBM,4.1,United States,QA Engineer,102780.0
5588,Full-time,Hubbell Incorporated,3.1,Westbury,QA Engineer,67500.0
5590,Full-time,Viasat,3.7,Carlsbad,QA Engineer,180250.0
5591,Full-time,Veeva Systems,3.5,Philadelphia,QA Engineer,110000.0
5592,Full-time,Schneider Electric,3.9,Franklin,QA Engineer,102780.0
5593,Full-time,Azzur Group,4.3,San Diego,QA Engineer,102780.0
5594,Full-time,CGT,3.1,New Braunfels,QA Engineer,87500.0
5595,Full-time,CEDENT,4.1,San Francisco,QA Engineer,102780.0
5596,Full-time,Apple,4.1,Cupertino,QA Engineer,173800.0
5597,Full-time,Ametek,3.3,Streetsboro,QA Engineer,87500.0
5598,Full-time,Syncreon,3.2,Detroit,QA Engineer,87500.0
5599,Full-time,NIFCO,3.1,Canal Winchester,QA Engineer,102780.0
5600,Full-time,Thermo Fisher Scientific,3.4,Tewksbury,QA Engineer,102780.0
5601,Full-time,Rockwell Automation,3.9,Ladysmith,QA Engineer,87500.0
5602,Full-time,Fujifilm,3.7,Warminster,QA Engineer,102780.0
5603,Full-time,"Maximus Services, LLC",3.5,Tysons,QA Engineer,92500.0
5604,Full-time,Leidos,3.7,Reston,QA Engineer,152387.5
5605,Full-time,Photofabrication Engineering Inc,3.0,Milford,QA Engineer,110000.0
5606,Full-time,"Intervala,LLC",2.5,Manchester,QA Engineer,102780.0
5607,Full-time,Absolute Business Solutions Corp,3.4,Virginia,QA Engineer,102780.0
5608,Full-time,Generac Power Systems,2.8,Reno,QA Engineer,102780.0
5611,Full-time,Chobani,3.7,New Berlin,QA Engineer,115000.0
5612,Full-time,Seaway Plastics Engineering,2.7,Port Richey,QA Engineer,87500.0
5613,Full-time,Hologic,3.7,San Diego,QA Engineer,82700.0
5614,Full-time,SilverEdge,3.3,Fort Meade,QA Engineer,102780.0
5615,Full-time,3Pillar,3.4,Maryland,QA Engineer,102780.0
5616,Full-time,Auria Solutions,2.6,Holmesville,QA Engineer,87500.0
5617,Full-time,Pei Genesis Inc.,2.8,Philadelphia,QA Engineer,87500.0
5618,Full-time,BD,3.7,Franklin Lakes,QA Engineer,111000.0
5619,Full-time,Cisco Systems,4.1,Hillsboro,QA Engineer,102780.0
5620,Full-time,Fujifilm,3.7,Durham,QA Engineer,102780.0
5621,Full-time,American Innovations LTD,3.4,Austin,QA Engineer,102780.0
5622,Full-time,Dutech Systems,5.0,Texas,QA Engineer,95000.0
5623,Full-time,Fortinet,3.7,Sunnyvale,QA Engineer,165000.0
5624,Full-time,Ducommun Incorporated,3.1,Tulsa,QA Engineer,100000.5
5625,Full-time,"Visionist, Inc.",4.8,Fort Meade,QA Engineer,100000.5
5626,Full-time,Northwestern Mutual,3.7,Milwaukee,QA Engineer,108633.0
5627,Full-time,Setra Systems,3.2,Boxborough,QA Engineer,87500.0
5628,Full-time,SAP,4.2,Newtown Square,QA Engineer,181850.0
5629,Full-time,Stryker,3.8,Mahwah,QA Engineer,102780.0
5630,Full-time,"Coherent Technical Services, Inc.",3.3,Lexington Park,QA Engineer,100000.5
5631,Full-time,Apple,4.1,Seattle,QA Engineer,182950.0
5632,Full-time,Nemak,3.9,Sheboygan,QA Engineer,86320.0
5633,Full-time,COLSA,3.9,Hanscom AFB,QA Engineer,102780.0
5634,Full-time,Colson Group,2.7,Jonesboro,QA Engineer,87500.0
5635,Full-time,Piston Automotive,3.2,North Kansas City,QA Engineer,87500.0
5636,Full-time,Infinity Technology Services LLC,4.3,Colorado Springs,QA Engineer,128500.0
5637,Full-time,Vertiv,3.6,Delaware,QA Engineer,100000.5
5638,Full-time,FM Industries,3.0,Fremont,QA Engineer,124000.0
5639,Full-time,Tek Ninjas,4.1,Fort Worth,QA Engineer,140700.0
5640,Full-time,Super Micro Computer,2.8,San Jose,QA Engineer,94000.0
5641,Full-time,Westinghouse Electric Co,3.3,Warrendale,QA Engineer,87500.0
5642,Part-time,BOEING,3.9,Annapolis Junction,QA Engineer,97000.0
5643,Full-time,Tesla,3.3,Austin,QA Engineer,102780.0
5644,Full-time,BD,3.7,San Diego,QA Engineer,131150.0
5645,Full-time,"ICR, Inc.",3.5,Orlando,QA Engineer,123209.0
5646,Full-time,Beacon EmbeddedWorks,2.8,Eden Prairie,QA Engineer,87500.0
5647,Full-time,"SRC, Inc",3.9,Syracuse,QA Engineer,96000.0
5648,Full-time,"TRIAEM, LLC",3.2,Springfield,QA Engineer,102780.0
5649,Full-time,"ESAM, Inc",2.7,Grants Pass,QA Engineer,87500.0
5651,Full-time,Cirrus Logic,4.0,Austin,QA Engineer,102780.0
5652,Full-time,"Maximus Services, LLC",3.5,Tysons,QA Engineer,92500.0
5653,Full-time,Murphy Search Group,3.8,Waterbury,QA Engineer,87500.0
5654,Full-time,B. Braun Medical Inc.,3.8,Carrollton,QA Engineer,97000.0
5655,Full-time,iPipeline,4.4,Exton,QA Engineer,102780.0
5656,Full-time,Wellsky,3.3,Overland Park,QA Engineer,108000.0
5657,Full-time,Medtronic,3.8,Minneapolis,QA Engineer,95000.0
5658,Full-time,Kandji,1.4,San Francisco,QA Engineer,152500.0
5659,Full-time,NVIDIA,4.2,Santa Clara,QA Engineer,179875.0
5660,Full-time,"American Rheinmetall Vehicles, LLC",3.9,Slidell,QA Engineer,102500.0
5662,Full-time,L3Harris Technologies,4.0,Grand Rapids,QA Engineer,102780.0
5663,Full-time,nVent,3.1,Anoka,QA Engineer,87500.0
5664,Full-time,Agiliti,3.0,Wauwatosa,QA Engineer,95000.0
5665,Full-time,CNH Industrial,3.6,Sioux Falls,QA Engineer,99000.0
5667,Full-time,SMC Ltd.,3.0,Santa Rosa,QA Engineer,93000.0
5668,Full-time,HII,3.7,Virginia Beach,QA Engineer,99538.5
5669,Full-time,FlexIT Inc,3.7,Portland,QA Engineer,100000.5
5670,Full-time,Abbott Laboratories,3.9,Alameda,QA Engineer,125400.0
5671,Full-time,"Melaleuca, Inc.",3.7,Idaho Falls,QA Engineer,102780.0
5672,Full-time,Visionary Integration Professionals LLC,4.3,Sacramento,QA Engineer,145600.0
5673,Full-time,General Dynamics Ordnance & Tactical Systems,3.3,Marion,QA Engineer,102780.0
5674,Full-time,Magna International Inc.,3.5,Carrollton,QA Engineer,87500.0
5675,Full-time,PCCW Global,3.7,Manila,QA Engineer,102780.0
5676,Full-time,PALFINGER,3.1,Oklahoma City,QA Engineer,87500.0
5677,Full-time,Jabil Circuit,3.8,Monument,QA Engineer,77901.5
5678,Full-time,"Vizient, Inc.",3.7,Chicago,QA Engineer,102500.0
5679,Full-time,Turion Space,3.9,Irvine,QA Engineer,115000.0
5680,Full-time,Amgen,4.0,Thousand Oaks,QA Engineer,119214.0
5681,Full-time,Plasman,3.2,Greer,QA Engineer,102780.0
5682,Full-time,Tesla,3.3,Fremont,QA Engineer,194000.0
5683,Full-time,Superior Tube Products,2.9,Davenport,QA Engineer,72500.0
5684,Full-time,ASEC,4.9,Naval Air Station Patuxent River,QA Engineer,100000.5
5685,Full-time,Bose,4.1,Bloomfield Hills,QA Engineer,108500.0
5686,Full-time,New York Life Insurance Co,3.7,Tampa,QA Engineer,67200.0
5687,Full-time,Booz Allen,3.9,Westborough,QA Engineer,98700.0
5688,Full-time,Quest Global,3.3,Austin,QA Engineer,102780.0
5689,Full-time,Olin,3.3,Independence,QA Engineer,124968.0
5690,Full-time,CACI,3.8,North Charleston,QA Engineer,100750.0
5691,Full-time,Parry Labs,3.4,Dallas,QA Engineer,102780.0
5692,Full-time,Honda,3.8,Marysville,QA Engineer,83750.0
5693,Full-time,Ametek,3.3,Irvine,QA Engineer,80000.0
5694,Full-time,MAG Aerospace,3.8,Tobyhanna,QA Engineer,102780.0
5695,Full-time,Shockwave Medical,4.1,Saint Paul,QA Engineer,108000.0
5696,Full-time,DISH,3.2,Englewood,QA Engineer,130686.0
5697,Full-time,Microsoft,4.2,San Antonio,QA Engineer,183700.0
5698,Full-time,Stryker,3.8,Flower Mound,QA Engineer,102780.0
5699,Full-time,TMC TECHNOLOGIES,4.3,King George,QA Engineer,102780.0
5700,Full-time,"ECS Federal, LLC",3.4,Fairfax,QA Engineer,95000.0
5701,Full-time,DSM,3.7,Exton,QA Engineer,102780.0
5702,Full-time,Insulet Corporation,3.1,Acton,QA Engineer,108725.0
5703,Full-time,GE Aviation,3.7,Batesville,QA Engineer,102780.0
5704,Full-time,"Clarity Innovations, LLC",5.0,Annapolis Junction,QA Engineer,102780.0
5705,Full-time,UST Global,3.7,Alpharetta,QA Engineer,89000.0
5706,Full-time,Quadbase Systems,4.1,Santa Clara,QA Engineer,102780.0
5707,Full-time,Haemonetics Corp.,2.7,Boston,QA Engineer,102780.0
5708,Full-time,Leidos,3.7,McLean,QA Engineer,98750.0
5709,Full-time,"Ultra Machining Company, Inc. (UMC)",3.6,Monticello,QA Engineer,87500.0
5710,Full-time,Integra LifeSciences,3.2,Irvine,QA Engineer,102780.0
5711,Full-time,General Atomics and Affiliated Companies,3.6,Fredericksburg,QA Engineer,84069.0
5712,Full-time,SKF,3.9,Falconer,QA Engineer,70500.0
5713,Full-time,Accenture Federal Services,3.7,Quantico,QA Engineer,146900.0
5714,Full-time,"Red Hat, Inc.",4.0,Westford,QA Engineer,94810.0
5715,Full-time,Ametek,3.3,Mount Prospect,QA Engineer,128500.0
5716,Full-time,The Toro Company,3.3,Windom,QA Engineer,102780.0
5717,Full-time,Weatherford,3.9,United States,QA Engineer,87500.0
5718,Full-time,BOEING,3.9,Everett,QA Engineer,134030.0
5719,Full-time,Peraton,3.1,Herndon,QA Engineer,145500.0
5720,Full-time,Nevro Corp.,3.2,Redwood City,QA Engineer,121340.0
5721,Full-time,"Zimmer, Inc.",3.5,Warsaw,QA Engineer,95000.0
5722,Full-time,Haemonetics Corp.,2.7,Clinton,QA Engineer,102780.0
5723,Full-time,Creation Technologies,3.2,Albuquerque,QA Engineer,100000.5
5724,Full-time,HILTI,3.8,Irving,QA Engineer,100000.5
5725,Full-time,Peraton,3.1,Lanham,QA Engineer,104000.0
5726,Full-time,"Sensata Technologies, Inc.",3.7,Thousand Oaks,QA Engineer,108500.0
5728,Full-time,Starz,3.9,Greenwood Village,QA Engineer,140700.0
5729,Full-time,Jacobs,3.9,Warrenton,QA Engineer,102780.0
5730,Full-time,RBR Technologies,5.0,Odenton,QA Engineer,98650.0
5731,Full-time,L3Harris Technologies,4.0,Nashville,QA Engineer,102780.0
5732,Full-time,Cabinetworks Group,2.7,Livonia,QA Engineer,111000.0
5733,Full-time,Leidos,3.7,Ladson,QA Engineer,96725.0
5734,Full-time,Gentex Corporation,3.6,Zeeland,QA Engineer,99000.0
5735,Full-time,Fitch Group,4.7,New York,QA Engineer,150000.0
5736,Full-time,Trane Technologies,3.3,Greenville,QA Engineer,97500.0
5737,Full-time,Piston Automotive,3.2,Redford,QA Engineer,108000.0
5738,Full-time,Ontic,3.2,Chatsworth,QA Engineer,100000.0
5739,Full-time,Abbott Laboratories,3.9,Westfield,QA Engineer,109000.0
5740,Full-time,Littelfuse,3.7,Mount Prospect,QA Engineer,100000.5
5741,Full-time,Tektronix,3.6,Everett,QA Engineer,90000.0
5742,Full-time,Abbott Laboratories,3.9,Plano,QA Engineer,109000.0
5743,Full-time,"Interclypse, Inc.",4.3,Annapolis Junction,QA Engineer,100750.0
5744,Full-time,3M,3.8,Clarkston,QA Engineer,132306.5
5745,Full-time,Bonterra Tech,2.7,Remote,QA Engineer,125500.0
5746,Full-time,Vidoori,3.1,Hyattsville,QA Engineer,102780.0
5747,Full-time,CACI,3.8,Rochester,QA Engineer,87700.0
5748,Full-time,Abbott Laboratories,3.9,San Juan,QA Engineer,80000.0
5749,Full-time,Booz Allen,3.9,Annapolis Junction,QA Engineer,138800.0
5750,Full-time,Arrcus Inc,3.9,San Jose,QA Engineer,137500.0
5751,Full-time,Ducommun Incorporated,3.1,Appleton,QA Engineer,87500.0
5752,Full-time,Los Alamos National Laboratory,4.0,Los Alamos,QA Engineer,130250.0
5753,Full-time,Anord Mardix,2.5,Henrico County,QA Engineer,87500.0
5754,Full-time,L3Harris Technologies,4.0,Nashville,QA Engineer,102780.0
5755,Full-time,TRIGO,3.7,Redmond,QA Engineer,87500.0
5756,Full-time,"Maximus Services, LLC",3.5,Tysons,QA Engineer,92500.0
5757,Full-time,BAXTER,3.7,Deerfield,QA Engineer,104500.0
5758,Full-time,Superior Technical Ceramics,3.9,Santa Ana,QA Engineer,102780.0
5759,Full-time,Idex Corporation,3.4,Rutherford,QA Engineer,108000.0
5760,Full-time,Apple,4.1,Seattle,QA Engineer,182950.0
5761,Full-time,Praxis Engineering,4.8,Fort Meade,QA Engineer,100000.5
5762,Full-time,International Flavors & Fragrances,3.5,Carrollton,QA Engineer,87500.0
